Performer,url,WeekID,Week Position,Song,gender,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,month,day,year,artist,years_on_charts
Olivia Newton-John,http://www.billboard.com/charts/hot-100/1983-11-05,11/5/83,49,Twist Of Fate,female,Twist Of FateOlivia Newton-John,1,,49,1,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",7k7i5YHJSLTbBSuwnWtSBn,https://p.scdn.co/mp3-preview/322f8d5107876dbcc6e3326c42ee30374f129ec7?cid=b8d3901151d34489a160e3cf0ab1fa94,Stranger Things (Soundtrack from the Netflix Original Series),0.0,217053.0,53.0,0.608,0.737,1.0,-7.5729999999999995,0.0,0.0369,0.212,0.000202,0.0995,0.632,164.345,4.0,11,5,1983,Olivia Newton-John,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1987-11-14,11/14/87,79,Didn't We Almost Have It All,female,Didn't We Almost Have It AllWhitney Houston,1,52.0,1,16,"['dance pop', 'pop', 'r&b']",19wadMw1A8XejDV4p5wMt1,https://p.scdn.co/mp3-preview/6fb8e0520d9660648fc4d336246b622811368e20?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney,0.0,305066.0,64.0,0.54,0.489,10.0,-10.151,1.0,0.0269,0.41600000000000004,0.000915,0.142,0.336,130.984,4.0,11,14,1987,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1997-03-15,3/15/97,22,"Step By Step (From ""The Preacher's Wife"")",female,"Step By Step (From ""The Preacher's Wife"")Whitney Houston",1,,22,1,"['dance pop', 'pop', 'r&b']",,,,,,,,,,,,,,,,,,,3,15,1997,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2003-03-01,3/1/03,90,One Of Those Days,female,One Of Those DaysWhitney Houston,1,89.0,72,16,"['dance pop', 'pop', 'r&b']",4qoRtBttExNQ8eguqiYsRg,https://p.scdn.co/mp3-preview/5264f1da6a7b61be100ad296930e6fb83571c6d0?cid=b8d3901151d34489a160e3cf0ab1fa94,Just Whitney,0.0,255733.0,47.0,0.679,0.708,0.0,-3.844,1.0,0.0818,0.312,0.0,0.0878,0.82,91.98299999999999,4.0,3,1,2003,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1993-09-04,9/4/93,49,Run To You,female,Run To YouWhitney Houston,1,43.0,31,11,"['dance pop', 'pop', 'r&b']",6M1M6cRtVkm5d0qTzkSEuK,https://p.scdn.co/mp3-preview/31ee6ef0e30bce43b36868fbba1ef6d33d57f676?cid=b8d3901151d34489a160e3cf0ab1fa94,The Bodyguard - Original Soundtrack Album,0.0,264333.0,61.0,0.37200000000000005,0.363,8.0,-10.212,1.0,0.031,0.632,0.0,0.157,0.145,77.079,4.0,9,4,1993,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1987-10-31,10/31/87,47,So Emotional,female,So EmotionalWhitney Houston,1,,47,1,"['dance pop', 'pop', 'r&b']",4l2Edgdj4vla02GCh7YyAv,https://p.scdn.co/mp3-preview/e5e43405f7406fa63a45d8a39907cd366fe805b7?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney,0.0,276666.0,60.0,0.698,0.792,11.0,-10.011000000000001,0.0,0.0496,0.268,5.17e-05,0.19899999999999998,0.7959999999999999,119.08200000000001,4.0,10,31,1987,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1985-08-17,8/17/85,53,Saving All My Love For You,female,Saving All My Love For YouWhitney Houston,1,,53,1,"['dance pop', 'pop', 'r&b']",1lx8ddGT5wCD6W2xmLeRKG,https://p.scdn.co/mp3-preview/bdf418c1f20fa3d40651fa1fbd1936f36d9160f6?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney Houston,0.0,238466.0,64.0,0.636,0.264,6.0,-14.567,0.0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,3.0,8,17,1985,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1990-12-22,12/22/90,53,All The Man That I Need,female,All The Man That I NeedWhitney Houston,1,,53,1,"['dance pop', 'pop', 'r&b']",07M76e7IXxYdnC1BBiJxEX,https://p.scdn.co/mp3-preview/9a1668c2c1de198059b7d78d3266f05b3d7fafa9?cid=b8d3901151d34489a160e3cf0ab1fa94,I'm Your Baby Tonight,0.0,251426.0,55.0,0.485,0.5770000000000001,5.0,-9.98,0.0,0.0323,0.462,0.0,0.0486,0.28600000000000003,150.888,4.0,12,22,1990,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1988-09-10,9/10/88,57,One Moment In Time,female,One Moment In TimeWhitney Houston,1,,57,1,"['dance pop', 'pop', 'r&b']",3S3dZXxNGghLtOqehzHtii,https://p.scdn.co/mp3-preview/946c4b5d074914254a28edb92307b3a2dcf3ea32?cid=b8d3901151d34489a160e3cf0ab1fa94,I Will Always Love You: The Best Of Whitney Houston,0.0,285000.0,55.0,0.266,0.539,0.0,-6.7379999999999995,1.0,0.0333,0.493,0.0,0.0964,0.325,155.484,4.0,9,10,1988,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1995-11-25,11/25/95,1,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",female,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")Whitney Houston",1,,1,1,"['dance pop', 'pop', 'r&b']",,,,,,,,,,,,,,,,,,,11,25,1995,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1996-12-28,12/28/96,7,"I Believe In You And Me (From ""The Preacher's Wife"")",female,"I Believe In You And Me (From ""The Preacher's Wife"")Whitney Houston",1,,7,1,"['dance pop', 'pop', 'r&b']",,,,,,,,,,,,,,,,,,,12,28,1996,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1987-05-16,5/16/87,38,I Wanna Dance With Somebody (Who Loves Me),female,I Wanna Dance With Somebody (Who Loves Me)Whitney Houston,1,,38,1,"['dance pop', 'pop', 'r&b']",2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/3bb02cefe0aca5129bb4be624a3f0dba6f31409f?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney,0.0,291293.0,81.0,0.7090000000000001,0.8240000000000001,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.814,4.0,5,16,1987,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1992-11-14,11/14/92,40,I Will Always Love You,female,I Will Always Love YouWhitney Houston,1,,40,1,"['dance pop', 'pop', 'r&b']",4eHbdreAnSOrDDsFfc4Fpm,https://p.scdn.co/mp3-preview/91e6d3e0b48cda2f3a1b2391a1c1384fbf73b8a8?cid=b8d3901151d34489a160e3cf0ab1fa94,The Bodyguard - Original Soundtrack Album,0.0,271093.0,78.0,0.306,0.214,4.0,-12.517999999999999,1.0,0.0356,0.8440000000000001,5.3e-06,0.0839,0.10800000000000001,66.98,4.0,11,14,1992,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1990-10-20,10/20/90,42,I'm Your Baby Tonight,female,I'm Your Baby TonightWhitney Houston,1,,42,1,"['dance pop', 'pop', 'r&b']",3SmPl0CGxvvkQCrTv7edEE,https://p.scdn.co/mp3-preview/6a47864674126d79003e0db4d3c398d192ecd0c7?cid=b8d3901151d34489a160e3cf0ab1fa94,I'm Your Baby Tonight,0.0,299426.0,55.0,0.7020000000000001,0.852,6.0,-8.391,1.0,0.0774,0.055,0.0006889999999999999,0.252,0.698,110.61,4.0,10,20,1990,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1993-02-27,2/27/93,42,I Have Nothing,female,I Have NothingWhitney Houston,1,,42,1,"['dance pop', 'pop', 'r&b']",31er9IGsfFbwqy1pH4aiTP,https://p.scdn.co/mp3-preview/c0f4dcce1ca7f6142d709185db1ffa44ff2d4d4a?cid=b8d3901151d34489a160e3cf0ab1fa94,The Bodyguard - Original Soundtrack Album,0.0,289160.0,75.0,0.54,0.401,0.0,-10.499,1.0,0.0364,0.5760000000000001,0.0,0.16399999999999998,0.24,152.974,3.0,2,27,1993,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1988-07-02,7/2/88,52,Love Will Save The Day,female,Love Will Save The DayWhitney Houston,1,,52,1,"['dance pop', 'pop', 'r&b']",4gDBc1RxPAvinJrZzZ9nYX,https://p.scdn.co/mp3-preview/2980be9552e0037650ba3a8da1deaa83232e3551?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney,0.0,321666.0,44.0,0.758,0.8440000000000001,1.0,-9.453,1.0,0.0482,0.19699999999999998,3.98e-06,0.242,0.7659999999999999,120.571,4.0,7,2,1988,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1986-03-29,3/29/86,54,Greatest Love Of All,female,Greatest Love Of AllWhitney Houston,1,,54,1,"['dance pop', 'pop', 'r&b']",6yJxCltgtmGxIgKOS6ndnu,https://p.scdn.co/mp3-preview/12144a766d983ea0484b29e7c43e70c4ccf535c3?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney Houston,0.0,291400.0,67.0,0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.55e-06,0.11699999999999999,0.248,131.24200000000002,4.0,3,29,1986,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1985-12-07,12/7/85,60,How Will I Know,female,How Will I KnowWhitney Houston,1,,60,1,"['dance pop', 'pop', 'r&b']",5tdKaKLnC4SgtDZ6RlWeal,https://p.scdn.co/mp3-preview/4cfd0ab2b770e37313275d37788f687992b0ee17?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney Houston,0.0,275533.0,71.0,0.8320000000000001,0.544,6.0,-12.697000000000001,1.0,0.0442,0.201,0.000139,0.632,0.9279999999999999,119.49,4.0,12,7,1985,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1991-04-13,4/13/91,63,Miracle,female,MiracleWhitney Houston,1,,63,1,"['dance pop', 'pop', 'r&b']",6LuRPg5tHDwcyXvEvrtVxP,https://p.scdn.co/mp3-preview/2f1925e69ac704a349d4e9dbc3e7443d82e3319f?cid=b8d3901151d34489a160e3cf0ab1fa94,I'm Your Baby Tonight,0.0,342666.0,50.0,0.629,0.557,6.0,-9.488,1.0,0.0244,0.278,5.21e-06,0.348,0.45799999999999996,111.009,4.0,4,13,1991,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1993-01-09,1/9/93,66,"I'm Every Woman (From ""The Bodyguard"")",female,"I'm Every Woman (From ""The Bodyguard"")Whitney Houston",1,,66,1,"['dance pop', 'pop', 'r&b']",1b9pKNP8Z40yhdxdaedb1x,https://p.scdn.co/mp3-preview/14b0afca8e0961939122980ab918b83b47cfecde?cid=b8d3901151d34489a160e3cf0ab1fa94,I Wish You Love: More From The Bodyguard,0.0,307106.0,49.0,0.581,0.88,4.0,-7.794,0.0,0.0953,0.302,0.0,0.565,0.505,119.04,4.0,1,9,1993,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1991-07-27,7/27/91,67,My Name Is Not Susan,female,My Name Is Not SusanWhitney Houston,1,,67,1,"['dance pop', 'pop', 'r&b']",7623p8KZ24WTeO0NeIb4tV,https://p.scdn.co/mp3-preview/c43371e770de9d919cc5f89ef270d26e3d64b575?cid=b8d3901151d34489a160e3cf0ab1fa94,I'm Your Baby Tonight,0.0,279840.0,47.0,0.7809999999999999,0.899,11.0,-7.875,0.0,0.0558,0.17800000000000002,0.0,0.35100000000000003,0.509,101.126,4.0,7,27,1991,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2009-08-22,8/22/09,74,I Look To You,female,I Look To YouWhitney Houston,1,,74,1,"['dance pop', 'pop', 'r&b']",1rAESNsSXvXpJh9hCjgHVX,https://p.scdn.co/mp3-preview/56d75aef7ab47845fe0adeeb4a3fe3356b5bcbf2?cid=b8d3901151d34489a160e3cf0ab1fa94,I Look To You,0.0,265613.0,60.0,0.55,0.373,4.0,-6.31,1.0,0.0286,0.7170000000000001,0.0,0.096,0.10099999999999999,101.84,4.0,8,22,2009,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1997-07-05,7/5/97,81,"My Heart Is Calling (From ""The Preacher's Wife"")",female,"My Heart Is Calling (From ""The Preacher's Wife"")Whitney Houston",1,,81,1,"['dance pop', 'pop', 'r&b']",,,,,,,,,,,,,,,,,,,7,5,1997,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1999-09-04,9/4/99,81,My Love Is Your Love,female,My Love Is Your LoveWhitney Houston,1,,81,1,"['dance pop', 'pop', 'r&b']",1ckU1EhAO0Nr73QYw24SWJ,https://p.scdn.co/mp3-preview/9d0643ac1bee2e8cd7ca04370c6fba8752c16b25?cid=b8d3901151d34489a160e3cf0ab1fa94,My Love Is Your Love,0.0,261573.0,68.0,0.77,0.475,7.0,-9.512,1.0,0.159,0.0557,4.81e-06,0.0607,0.474,82.51100000000001,4.0,9,4,1999,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2000-02-19,2/19/00,83,I Learned From The Best,female,I Learned From The BestWhitney Houston,1,,83,1,"['dance pop', 'pop', 'r&b']",3wACjmQo7ZkRNMLfZXndFB,https://p.scdn.co/mp3-preview/7781ce4ae261ba8815e5531671665264c577b387?cid=b8d3901151d34489a160e3cf0ab1fa94,My Love Is Your Love,0.0,259533.0,49.0,0.609,0.563,5.0,-6.284,0.0,0.0328,0.0109,7.76e-06,0.156,0.306,148.94899999999998,4.0,2,19,2000,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1999-05-08,5/8/99,87,It's Not Right But It's Okay,female,It's Not Right But It's OkayWhitney Houston,1,,87,1,"['dance pop', 'pop', 'r&b']",7861kBrZ5aw7o4NfggcyYW,https://p.scdn.co/mp3-preview/71354192824c7a25fa9e0903f40d0cee359e1c68?cid=b8d3901151d34489a160e3cf0ab1fa94,My Love Is Your Love,0.0,292400.0,65.0,0.8059999999999999,0.802,1.0,-7.0760000000000005,1.0,0.102,0.162,0.0008849999999999999,0.0698,0.529,127.931,4.0,5,8,1999,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1991-03-09,3/9/91,32,The Star Spangled Banner,female,The Star Spangled BannerWhitney Houston,1,,32,1,"['dance pop', 'pop', 'r&b']",5qByPJHfbssZpbUzhgpDCG,https://p.scdn.co/mp3-preview/635b4d7ea52bf2f6d1c17c848531c2620fe85990?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney Houston Live: Her Greatest Performances,0.0,134920.0,48.0,0.175,0.642,8.0,-6.93,1.0,0.0447,0.633,0.0306,0.94,0.49200000000000005,88.876,4.0,3,9,1991,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2009-09-19,9/19/09,100,Million Dollar Bill,female,Million Dollar BillWhitney Houston,1,,100,1,"['dance pop', 'pop', 'r&b']",78Liq9m8u6xjuamJIeznTd,https://p.scdn.co/mp3-preview/0f6d1a434a82c62e58ec88d03d9f25ad7a306cf4?cid=b8d3901151d34489a160e3cf0ab1fa94,I Look To You,0.0,204266.0,57.0,0.7140000000000001,0.747,11.0,-4.1339999999999995,0.0,0.111,0.054000000000000006,0.0,0.0845,0.765,119.899,4.0,9,19,2009,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1985-05-11,5/11/85,67,You Give Good Love,female,You Give Good LoveWhitney Houston,1,,67,1,"['dance pop', 'pop', 'r&b']",0t6DdFmFQhQYWhmfa5FJer,https://p.scdn.co/mp3-preview/dc77dfeffba6def27cfaec208623ab82cc33cacc?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney Houston,0.0,277240.0,51.0,0.5589999999999999,0.365,5.0,-13.654000000000002,1.0,0.0332,0.6859999999999999,0.0,0.0771,0.534,74.80199999999999,4.0,5,11,1985,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2002-08-24,8/24/02,96,Whatchulookinat,female,WhatchulookinatWhitney Houston,1,,96,1,"['dance pop', 'pop', 'r&b']",7Kt3rCH3VPNDDJq3iq7v16,https://p.scdn.co/mp3-preview/1b9b1ab70bfe7293cbf46d6c174de82b3e1d67ae?cid=b8d3901151d34489a160e3cf0ab1fa94,Just Whitney,0.0,213440.0,29.0,0.6759999999999999,0.878,11.0,-3.66,0.0,0.14800000000000002,0.0587,0.0,0.509,0.5329999999999999,105.014,4.0,8,24,2002,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1988-02-27,2/27/88,47,Where Do Broken Hearts Go,female,Where Do Broken Hearts GoWhitney Houston,1,,47,1,"['dance pop', 'pop', 'r&b']",7tLtIZclwLWk54PFAyDv5T,https://p.scdn.co/mp3-preview/87d1e26bbc1e532f72571affdd71721fe9ad71ee?cid=b8d3901151d34489a160e3cf0ab1fa94,Whitney,0.0,277600.0,70.0,0.46399999999999997,0.386,2.0,-12.174000000000001,1.0,0.0292,0.632,0.0,0.0682,0.251,61.868,4.0,2,27,1988,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/1996-08-03,8/3/96,60,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",female,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")Whitney Houston",1,,60,1,"['dance pop', 'pop', 'r&b']",,,,,,,,,,,,,,,,,,,8,3,1996,Whitney Houston,16
Whitney Houston,http://www.billboard.com/charts/hot-100/2003-04-26,4/26/03,99,Try It On My Own,female,Try It On My OwnWhitney Houston,1,,99,1,"['dance pop', 'pop', 'r&b']",2IpeftovkFwpkWBYuS0qCz,https://p.scdn.co/mp3-preview/92e042fd1af7d29f62d1bf6df5ee9db07a614e47?cid=b8d3901151d34489a160e3cf0ab1fa94,Just Whitney,0.0,280426.0,53.0,0.544,0.593,6.0,-5.8870000000000005,1.0,0.0362,0.612,6.75e-06,0.146,0.139,135.877,4.0,4,26,2003,Whitney Houston,16
Luther Vandross,http://www.billboard.com/charts/hot-100/2003-09-06,9/6/03,42,Dance With My Father,male,Dance With My FatherLuther Vandross,1,42.0,40,11,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",7snmvZMLdGGk3l9PcvoYSM,https://p.scdn.co/mp3-preview/17691ee287137ada9d0f591f620c531dd889f727?cid=b8d3901151d34489a160e3cf0ab1fa94,Dance With My Father,0.0,266000.0,62.0,0.7390000000000001,0.341,10.0,-9.971,1.0,0.0378,0.525,1.1e-06,0.07200000000000001,0.231,80.958,4.0,9,6,2003,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1995-03-25,3/25/95,94,Always And Forever,male,Always And ForeverLuther Vandross,1,88.0,58,16,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3xvcFlh6hHqxyiAFkqpsjZ,https://p.scdn.co/mp3-preview/ceeb455a60fce38cedb3e5b5bfb1f48b27bfca17?cid=b8d3901151d34489a160e3cf0ab1fa94,Songs,0.0,292733.0,63.0,0.429,0.413,4.0,-9.566,1.0,0.032,0.669,7.9e-06,0.28800000000000003,0.155,149.312,3.0,3,25,1995,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/2001-07-21,7/21/01,38,Take You Out,male,Take You OutLuther Vandross,1,,38,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",650M98AP1WgRo1jJ0snmoI,https://p.scdn.co/mp3-preview/cdffc1032550f072975281df62d66e0b7f92b731?cid=b8d3901151d34489a160e3cf0ab1fa94,Luther Vandross,0.0,206066.0,48.0,0.752,0.575,8.0,-5.254,1.0,0.0549,0.077,0.0,0.125,0.569,86.00399999999999,4.0,7,21,2001,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1991-08-03,8/3/91,92,Don't Want To Be A Fool,male,Don't Want To Be A FoolLuther Vandross,1,,92,1,,,,,,,,,,,,,,,,,,,,8,3,1991,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1985-06-29,6/29/85,99,'Til My Baby Comes Home,male,'Til My Baby Comes HomeLuther Vandross,1,84.0,29,16,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",2R97RZWUx4vAFbMMtmb5Ss,https://p.scdn.co/mp3-preview/c54184ec2fc7e8bd6a9094a3665aa478a18baeb2?cid=b8d3901151d34489a160e3cf0ab1fa94,The Night I Fell In Love,0.0,332226.0,29.0,0.804,0.7140000000000001,11.0,-6.7139999999999995,0.0,0.183,0.0567,6.21e-06,0.0253,0.802,139.66299999999998,4.0,6,29,1985,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1989-03-18,3/18/89,30,She Won't Talk To Me,male,She Won't Talk To MeLuther Vandross,1,35.0,30,8,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",7h8hDsFT5GQ2Sa9tdewyJt,https://p.scdn.co/mp3-preview/2f07b5d6d16c9204acf2b3ce21c99901713a795c?cid=b8d3901151d34489a160e3cf0ab1fa94,Any Love,0.0,276226.0,21.0,0.764,0.857,1.0,-6.58,0.0,0.0371,0.226,0.0,0.102,0.968,116.92299999999999,4.0,3,18,1989,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1991-04-27,4/27/91,63,Power Of Love/Love Power,male,Power Of Love/Love PowerLuther Vandross,1,,63,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,,,,,,,,,,,,,,,,4,27,1991,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1983-01-08,1/8/83,66,Bad Boy/Having A Party,male,Bad Boy/Having A PartyLuther Vandross,1,55.0,55,11,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,,,,,,,,,,,,,,,,1,8,1983,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1988-12-17,12/17/88,96,Any Love,male,Any LoveLuther Vandross,1,71.0,44,11,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",6BixR2rv0aozttgKLDlC5s,https://p.scdn.co/mp3-preview/b2859ce5d72853bb5408b10cb7a1fdbaf66fc334?cid=b8d3901151d34489a160e3cf0ab1fa94,Any Love,0.0,302533.0,39.0,0.691,0.648,5.0,-7.381,0.0,0.0281,0.488,0.0,0.0814,0.7070000000000001,92.854,4.0,12,17,1988,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1987-03-07,3/7/87,30,Stop To Love,male,Stop To LoveLuther Vandross,1,18.0,15,17,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0M78T1W2eL8DsLgCufoGzM,https://p.scdn.co/mp3-preview/6b028e0e28086ffb8f8a9417142fea6a80be4f44?cid=b8d3901151d34489a160e3cf0ab1fa94,Give Me The Reason,0.0,310266.0,39.0,0.7290000000000001,0.534,6.0,-11.564,1.0,0.0372,0.035,0.00101,0.054000000000000006,0.9,143.60399999999998,4.0,3,7,1987,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1989-12-23,12/23/89,78,Here And Now,male,Here And NowLuther Vandross,1,,78,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",042pmCix7CPth3l3X28jl1,https://p.scdn.co/mp3-preview/ca25f0698341bcf61692ca755709d4c8e197c04a?cid=b8d3901151d34489a160e3cf0ab1fa94,The Best of Luther Vandross The Best of Love,0.0,323000.0,55.0,0.5720000000000001,0.284,7.0,-14.453,1.0,0.0269,0.528,0.0,0.0853,0.244,74.968,4.0,12,23,1989,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1993-05-22,5/22/93,83,Little Miracles (Happen Every Day),male,Little Miracles (Happen Every Day)Luther Vandross,1,,83,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",4vgxvqlt55AJHhUxMIUgJA,https://p.scdn.co/mp3-preview/bbc6686e66fb2bdc99e25128d259ae98c88c008e?cid=b8d3901151d34489a160e3cf0ab1fa94,Never Let Me Go,0.0,281466.0,24.0,0.66,0.46399999999999997,11.0,-12.265999999999998,0.0,0.0309,0.355,0.0,0.157,0.233,122.021,4.0,5,22,1993,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1986-08-23,8/23/86,84,Give Me The Reason,male,Give Me The ReasonLuther Vandross,1,,84,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",4jwj7WcGHwNpG0ovatCbST,https://p.scdn.co/mp3-preview/2046df044e75a953813b6bdbaa307b35354ecf79?cid=b8d3901151d34489a160e3cf0ab1fa94,Give Me The Reason,0.0,285600.0,42.0,0.7509999999999999,0.639,5.0,-11.497,0.0,0.0361,0.0849,0.000586,0.0763,0.875,140.004,4.0,8,23,1986,Luther Vandross,16
Luther Vandross,http://www.billboard.com/charts/hot-100/1981-10-10,10/10/81,85,Never Too Much,male,Never Too MuchLuther Vandross,1,,85,1,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3nFJbZCHP4d9vduKjJLdBL,https://p.scdn.co/mp3-preview/d2bb2d161bf2b714028073eff5ec353153ecc3ee?cid=b8d3901151d34489a160e3cf0ab1fa94,Never Too Much,0.0,230466.0,71.0,0.7340000000000001,0.583,2.0,-11.866,1.0,0.129,0.125,0.0,0.0367,0.76,109.935,4.0,10,10,1981,Luther Vandross,16
