Performer,years_on_charts,url,WeekID,Week Position,Song,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,month,day,year,artist,gender
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1966-02-26,2/26/1966,83,The One On The Right Is On The Left,The One On The Right Is On The LeftJohnny Cash,1,,83,1,"['arkansas country', 'outlaw country']",1EYl3ASOxlK4Fk4Q1bhDh4,https://p.scdn.co/mp3-preview/f883af2cf8dd47833166a949a03e5101d17c1e6d?cid=b8d3901151d34489a160e3cf0ab1fa94,The Essential Johnny Cash,0.0,167666.0,47.0,0.721,0.613,9.0,-9.26,1.0,0.0302,0.431,0.000565,0.205,0.812,98.477,4.0,2,26,1966,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1968-05-25,5/25/1968,96,Folsom Prison Blues,Folsom Prison BluesJohnny Cash,1,,96,1,"['arkansas country', 'outlaw country']",2fDHuS1PTkHBbCWWZF1ph9,https://p.scdn.co/mp3-preview/cfc6157d9618d8598592c05c6cb8fb1e5b7190e3?cid=b8d3901151d34489a160e3cf0ab1fa94,At Folsom Prison,0.0,162653.0,70.0,0.621,0.524,0.0,-15.269,1.0,0.0803,0.0652,0.00199,0.893,0.889,110.586,4.0,5,25,1968,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1966-07-02,7/2/1966,97,Everybody Loves A Nut,Everybody Loves A NutJohnny Cash,1,,97,1,"['arkansas country', 'outlaw country']",47QwkqwlMoFi9XFB7YX81q,https://p.scdn.co/mp3-preview/39e41b6f47bff74ce65ca588e0d4c5fede317fcc?cid=b8d3901151d34489a160e3cf0ab1fa94,Everybody Loves A Nut,0.0,123693.0,21.0,0.674,0.6,7.0,-10.139,1.0,0.0349,0.62,0.0134,0.126,0.872,91.238,4.0,7,2,1966,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1964-10-31,10/31/1964,100,"It Ain't Me, Babe","It Ain't Me, BabeJohnny Cash",1,,100,1,"['arkansas country', 'outlaw country']",7hJBjMGJHHQ4cR4Jhzp1d1,https://p.scdn.co/mp3-preview/8127be5adf3f1e1560b6ca4300b72a8e69ee793c?cid=b8d3901151d34489a160e3cf0ab1fa94,The Essential Johnny Cash,0.0,182960.0,54.0,0.633,0.588,2.0,-6.595,1.0,0.03,0.277,0.0,0.165,0.624,105.646,4.0,10,31,1964,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1969-11-08,11/8/1969,100,See Ruby Fall,See Ruby FallJohnny Cash,1,,100,1,"['arkansas country', 'outlaw country']",7tldd9oCoMwNelucVLToWB,https://p.scdn.co/mp3-preview/bb1c620288ea14991289558ad2307253aad0be26?cid=b8d3901151d34489a160e3cf0ab1fa94,Hell,0.0,170840.0,23.0,0.697,0.446,0.0,-12.5,1.0,0.0327,0.289,0.00144,0.0998,0.792,121.979,4.0,11,8,1969,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1969-11-22,11/22/1969,100,Blistered/See Ruby Fall,Blistered/See Ruby FallJohnny Cash,1,,100,1,"['arkansas country', 'outlaw country']",,,,,,,,,,,,,,,,,,,11,22,1969,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1964-02-15,2/15/1964,86,Understand Your Man,Understand Your ManJohnny Cash,1,,86,1,"['arkansas country', 'outlaw country']",6o3x0u256KvwKISmsgGEDA,https://p.scdn.co/mp3-preview/6414b26018c4289391683b12c989e2ed4035f99d?cid=b8d3901151d34489a160e3cf0ab1fa94,The Legend,0.0,162400.0,47.0,0.649,0.506,0.0,-13.185,1.0,0.0352,0.508,0.00155,0.0723,0.824,92.166,4.0,2,15,1964,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,90,What Do I Care,What Do I CareJohnny Cash,1,,90,1,"['arkansas country', 'outlaw country']",172tOpuxcdARN92RIFvZaq,https://p.scdn.co/mp3-preview/2cd96ef0740d6ef62aeba81dd43d26b4028dcf42?cid=b8d3901151d34489a160e3cf0ab1fa94,Ring Of Fire: The Best Of Johnny Cash,0.0,127373.0,34.0,0.693,0.622,5.0,-9.443,1.0,0.075,0.777,0.0,0.0945,0.864,88.184,4.0,10,18,1958,Johnny Cash,male
Johnny Cash,13,http://www.billboard.com/charts/hot-100/1970-04-11,4/11/1970,66,What Is Truth,What Is TruthJohnny Cash,1,,66,1,"['arkansas country', 'outlaw country']",0snyjt8NMg7Dc7E3xnDH9b,https://p.scdn.co/mp3-preview/8d7b0f6e79eeed1f34878badeec0a7330b8b56ab?cid=b8d3901151d34489a160e3cf0ab1fa94,The Legend,0.0,157666.0,33.0,0.681,0.385,4.0,-12.568,1.0,0.117,0.387,0.163,0.277,0.629,86.139,4.0,4,11,1970,Johnny Cash,male
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1976-10-09,10/9/1976,14,That'll Be The Day,That'll Be The DayLinda Ronstadt,1,17.0,14,8,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",65iBjEuahF9UMaovP6ouX1,https://p.scdn.co/mp3-preview/cc3bf89d67c7441c4303dcca9a7312d2ef92b03c?cid=b8d3901151d34489a160e3cf0ab1fa94,Hasten Down The Wind,0.0,151600.0,38.0,0.66,0.439,5.0,-14.79,1.0,0.0344,0.31,0.0,0.302,0.901,125.066,4.0,10,9,1976,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1978-10-07,10/7/1978,18,Back In The U.s.a.,Back In The U.s.a.Linda Ronstadt,1,20.0,18,8,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",6MoqVH4xRCjOu3B2dKu31l,https://p.scdn.co/mp3-preview/fc79f8e992cee5e6f6698350640885e852841e42?cid=b8d3901151d34489a160e3cf0ab1fa94,Living In The USA,0.0,213106.0,26.0,0.556,0.89,0.0,-7.097,1.0,0.123,0.139,0.00841,0.918,0.772,165.0,4.0,10,7,1978,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1977-10-29,10/29/1977,21,Blue Bayou,Blue BayouLinda Ronstadt,1,32.0,21,8,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",3zxklD2EGecZre9MjEEvIU,https://p.scdn.co/mp3-preview/39e75b889270d3606818260816b95456dcd938bc?cid=b8d3901151d34489a160e3cf0ab1fa94,Simple Dreams,0.0,239399.0,65.0,0.732,0.161,11.0,-12.817,1.0,0.0306,0.739,0.000379,0.105,0.5,95.21,4.0,10,29,1977,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1977-02-12,2/12/1977,58,Someone To Lay Down Beside Me,Someone To Lay Down Beside MeLinda Ronstadt,1,52.0,42,11,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",7AytIlBjToyyDDcVM2r79I,https://p.scdn.co/mp3-preview/d9eb7f2720ac8a497cff7fa4fc89ad6b29f0cbf2?cid=b8d3901151d34489a160e3cf0ab1fa94,Hasten Down The Wind,0.0,268466.0,26.0,0.511,0.263,3.0,-19.112,0.0,0.0319,0.466,6.87e-06,0.0885,0.357,149.671,4.0,2,12,1977,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1979-02-24,2/24/1979,100,Ooh Baby Baby,Ooh Baby BabyLinda Ronstadt,1,60.0,7,16,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",4FLEKG82bHeT2olTM8E2Fy,https://p.scdn.co/mp3-preview/0e7126af95ccc408571b45d6710aa9067dee12fb?cid=b8d3901151d34489a160e3cf0ab1fa94,Living In The USA,0.0,201800.0,41.0,0.46,0.264,7.0,-9.492,1.0,0.0329,0.771,9.92e-05,0.0962,0.337,166.446,3.0,2,24,1979,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1980-04-12,4/12/1980,46,Hurt So Bad,Hurt So BadLinda Ronstadt,1,,46,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",3c0Ys2ie05I4Csansv7Jhi,https://p.scdn.co/mp3-preview/d0753e96792d7f2f7bf9bc30414fd60764b3e938?cid=b8d3901151d34489a160e3cf0ab1fa94,Mad Love,0.0,196000.0,33.0,0.63,0.432,7.0,-9.454,0.0,0.0275,0.371,7.11e-05,0.11,0.604,99.889,4.0,4,12,1980,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1975-09-20,9/20/1975,53,Heat Wave/love Is A Rose,Heat Wave/love Is A RoseLinda Ronstadt,1,,53,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,,,,,9,20,1975,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1978-03-18,3/18/1978,49,Poor Poor Pitiful Me,Poor Poor Pitiful MeLinda Ronstadt,1,31.0,31,8,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",6GXnW8Dd8zWsXoPrElcTGr,https://p.scdn.co/mp3-preview/7251b5fda31be5aa1885cdb4ea6196bd98173c14?cid=b8d3901151d34489a160e3cf0ab1fa94,Simple Dreams,0.0,220800.0,43.0,0.712,0.535,1.0,-8.072,1.0,0.0295,0.0216,0.000174,0.0702,0.527,128.169,4.0,3,18,1978,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1980-02-02,2/2/1980,68,How Do I Make You,How Do I Make YouLinda Ronstadt,1,,68,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",2WX2HSBKkcKVvqTukHZS22,https://p.scdn.co/mp3-preview/c6e7ef5ca8a3587f2e1ed3dfc3f1c00d8c2b3f26?cid=b8d3901151d34489a160e3cf0ab1fa94,Mad Love,0.0,144773.0,37.0,0.42,0.822,11.0,-8.269,1.0,0.0542,0.000427,3.83e-05,0.166,0.843,165.936,4.0,2,2,1980,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1982-10-02,10/2/1982,72,Get Closer,Get CloserLinda Ronstadt,1,,72,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",2iJ389BSoL3MlYzVO17qY0,https://p.scdn.co/mp3-preview/b99909e58ada28b74dcfbee562c080f6271c5918?cid=b8d3901151d34489a160e3cf0ab1fa94,Get Closer,0.0,153066.0,20.0,0.786,0.576,2.0,-7.425,1.0,0.0471,0.128,0.00135,0.0406,0.946,118.548,1.0,10,2,1982,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1975-07-26,7/26/1975,73,It Doesn't Matter Anymore/When Will I Be Loved,It Doesn't Matter Anymore/When Will I Be LovedLinda Ronstadt,1,,73,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,,,,,7,26,1975,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1975-09-06,9/6/1975,73,Love Is A Rose,Love Is A RoseLinda Ronstadt,1,,73,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",2v6HBaafQ3kHEBZqvttnOw,https://p.scdn.co/mp3-preview/b8ffa7cbce4ea60e0faf2063d3ab7981f602160b?cid=b8d3901151d34489a160e3cf0ab1fa94,Prisoner In Disguise,0.0,166933.0,38.0,0.608,0.677,0.0,-8.176,1.0,0.034,0.0317,5.5e-06,0.0712,0.853,145.156,4.0,9,6,1975,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1980-06-28,6/28/1980,74,I Can't Let Go,I Can't Let GoLinda Ronstadt,1,,74,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",0rOwJQltTb7QrcW36nphAN,https://p.scdn.co/mp3-preview/787bad3d991c7a49865cbad0da63d5f5fc83c6ec?cid=b8d3901151d34489a160e3cf0ab1fa94,Live In Hollywood,0.0,183946.0,26.0,0.489,0.763,0.0,-7.361,1.0,0.0492,0.00591,1.22e-06,0.99,0.323,115.844,4.0,6,28,1980,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1977-10-08,10/8/1977,77,It's So Easy,It's So EasyLinda Ronstadt,1,,77,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",6AZyiAl6mr3Jcp6AlmiQwF,https://p.scdn.co/mp3-preview/6291e5bea2ed11546d3e8261e63afa37150fd303?cid=b8d3901151d34489a160e3cf0ab1fa94,Simple Dreams,0.0,145173.0,50.0,0.623,0.764,4.0,-4.686,1.0,0.0418,0.0229,0.0,0.841,0.894,119.717,4.0,10,8,1977,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1982-12-11,12/11/1982,77,I Knew You When,I Knew You WhenLinda Ronstadt,1,,77,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",4a2whjG0D7bAC2vMwK3f21,https://p.scdn.co/mp3-preview/e4c5eac8631c823d1dd983e70f915eb4fd335283?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits,0.0,174893.0,23.0,0.593,0.409,5.0,-7.409,0.0,0.025,0.476,0.00352,0.227,0.388,99.024,3.0,12,11,1982,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1983-04-23,4/23/1983,77,Easy For You To Say,Easy For You To SayLinda Ronstadt,1,,77,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",2KmvTthSR8R05yX3gdS0kE,https://p.scdn.co/mp3-preview/ce4755e90b014c19b21336bbae89cccefbf1cb35?cid=b8d3901151d34489a160e3cf0ab1fa94,Get Closer,0.0,242893.0,19.0,0.478,0.372,3.0,-9.639,0.0,0.0294,0.743,0.0018,0.0745,0.375,176.048,4.0,4,23,1983,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1979-02-10,2/10/1979,80,Just One Look,Just One LookLinda Ronstadt,1,,80,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",0Jq7kVcsOi4lEmw5oQeWqO,https://p.scdn.co/mp3-preview/cd370af20087158e74961d9ed3f6b5eabb2a8a97?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits,0.0,192186.0,38.0,0.828,0.689,5.0,-7.963,1.0,0.0363,0.165,0.00272,0.0637,0.917,108.832,4.0,2,10,1979,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1970-08-15,8/15/1970,82,Long Long Time,Long Long TimeLinda Ronstadt,1,,82,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",1khA4hwhZD4HMecyE1e9U1,,Silk Purse,0.0,263400.0,46.0,0.427,0.192,9.0,-14.611,1.0,0.0285,0.795,2.55e-06,0.314,0.272,91.088,4.0,8,15,1970,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1977-06-04,6/4/1977,90,Lose Again,Lose AgainLinda Ronstadt,1,,90,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",0ONrTsYOnruqQt2y17tRKR,https://p.scdn.co/mp3-preview/839ebded0e6948044117ffef50875ccac190a036?cid=b8d3901151d34489a160e3cf0ab1fa94,Hasten Down The Wind,0.0,214066.0,24.0,0.503,0.201,8.0,-17.024,1.0,0.0312,0.276,1.55e-06,0.117,0.303,125.155,4.0,6,4,1977,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1971-01-23,1/23/1971,90,(She's A) Very Lovely Woman/The Long Way Around,(She's A) Very Lovely Woman/The Long Way AroundLinda Ronstadt,1,,90,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,,,,,1,23,1971,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1972-03-04,3/4/1972,90,Rock Me On The Water,Rock Me On The WaterLinda Ronstadt,1,,90,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",50DGEghpwDFdZovHi0nz7K,,Linda Ronstadt,0.0,220493.0,25.0,0.593,0.256,2.0,-13.953,1.0,0.0349,0.779,0.000587,0.109,0.44,106.616,4.0,3,4,1972,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1974-04-06,4/6/1974,98,Silver Threads And Golden Needles,Silver Threads And Golden NeedlesLinda Ronstadt,1,,98,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",35zwqAY2glpqDm9PM5h9el,https://p.scdn.co/mp3-preview/094c5b0cf874c16711f1995ceb2dc43bb913c9e3?cid=b8d3901151d34489a160e3cf0ab1fa94,Don't Cry Now,0.0,148053.0,33.0,0.576,0.462,11.0,-13.774,1.0,0.0398,0.104,0.0,0.134,0.925,144.142,4.0,4,6,1974,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1973-12-01,12/1/1973,99,Love Has No Pride,Love Has No PrideLinda Ronstadt,1,,99,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",43xZPZuBDfkj43E6Ll6o52,https://p.scdn.co/mp3-preview/58f7673a59649e12fa06ede18aba696e36506299?cid=b8d3901151d34489a160e3cf0ab1fa94,Don't Cry Now,0.0,252080.0,29.0,0.373,0.259,10.0,-11.0,1.0,0.0345,0.555,0.000724,0.117,0.241,124.763,5.0,12,1,1973,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1974-12-07,12/7/1974,86,You're No Good,You're No GoodLinda Ronstadt,1,,86,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",23DZLSxCK6kM8FF2RlzKDl,,Heart Like A Wheel,0.0,224026.0,59.0,0.669,0.52,8.0,-10.136,1.0,0.0345,0.245,0.00535,0.126,0.634,104.812,4.0,12,7,1974,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1975-04-12,4/12/1975,81,When Will I Be Loved,When Will I Be LovedLinda Ronstadt,1,,81,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",5jPPjNMIi1rD6BvQqxhJh5,,Heart Like A Wheel,0.0,124866.0,55.0,0.513,0.573,9.0,-10.023,1.0,0.0337,0.186,0.000958,0.0878,0.621,132.607,4.0,4,12,1975,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1975-12-20,12/20/1975,83,Tracks Of My Tears,Tracks Of My TearsLinda Ronstadt,1,,83,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",785Zx8MzinYPVssPaktKoG,https://p.scdn.co/mp3-preview/dc904e4a9b95295e2d407db66dee6f2e5da9b9b4?cid=b8d3901151d34489a160e3cf0ab1fa94,Prisoner In Disguise,0.0,193773.0,36.0,0.639,0.564,9.0,-7.241,1.0,0.0227,0.123,0.0,0.0715,0.877,92.994,4.0,12,20,1975,Linda Ronstadt,female
Linda Ronstadt,13,http://www.billboard.com/charts/hot-100/1978-04-22,4/22/1978,70,Tumbling Dice,Tumbling DiceLinda Ronstadt,1,,70,1,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",5lS3COt2wRFoT1injc0QCM,https://p.scdn.co/mp3-preview/398108459c8c1fe76546ce211f9efb7ed2ce5ef9?cid=b8d3901151d34489a160e3cf0ab1fa94,Simple Dreams,0.0,189906.0,40.0,0.717,0.638,3.0,-12.419,1.0,0.0553,0.108,0.000555,0.31,0.902,110.35,4.0,4,22,1978,Linda Ronstadt,female
Eric Church,13,http://www.billboard.com/charts/hot-100/2011-01-15,1/15/2011,83,Smoke A Little Smoke,Smoke A Little SmokeEric Church,1,93.0,78,16,"['contemporary country', 'country', 'country road', 'modern country rock']",2uZhNjlUQ9mnt0rS7hcAgF,,Carolina,0.0,191333.0,63.0,0.77,0.641,10.0,-6.077,0.0,0.035,0.0206,0.00023,0.106,0.639,96.98,4.0,1,15,2011,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2015-01-17,1/17/2015,49,Talladega,TalladegaEric Church,1,52.0,49,11,"['contemporary country', 'country', 'country road', 'modern country rock']",1TKlBK9cSrM5u4CiL4SETS,,The Outsiders,0.0,262280.0,66.0,0.584,0.672,1.0,-8.309,1.0,0.0294,0.0538,0.0481,0.0885,0.556,144.0,4.0,1,17,2015,Eric Church,male
Eric Church,13,https://www.billboard.com/charts/hot-100/2019-08-17,8/17/2019,65,Some Of It,Some Of ItEric Church,1,59.0,43,11,"['contemporary country', 'country', 'country road', 'modern country rock']",3d1qN7AHge6BXuVPutcpI5,,Desperate Man,0.0,195146.0,67.0,0.56,0.736,0.0,-7.306,1.0,0.0446,0.341,9.81e-06,0.155,0.824,79.843,4.0,8,17,2019,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2012-05-05,5/5/2012,26,Springsteen,SpringsteenEric Church,1,31.0,26,8,"['contemporary country', 'country', 'country road', 'modern country rock']",05ZACkzW8YbRq3eFgIfSNB,,Chief,0.0,263386.0,74.0,0.692,0.809,2.0,-5.935,1.0,0.0255,0.1,9.77e-05,0.185,0.927,104.023,4.0,5,5,2012,Eric Church,male
Eric Church,13,https://www.billboard.com/charts/hot-100/2018-07-28,7/28/2018,71,Desperate Man,Desperate ManEric Church,1,,71,1,"['contemporary country', 'country', 'country road', 'modern country rock']",1vHeu2j2MpfMqqvcXKLtic,,Desperate Man,0.0,208733.0,60.0,0.711,0.796,10.0,-5.87,1.0,0.0341,0.0716,0.0045,0.262,0.901,109.991,4.0,7,28,2018,Eric Church,male
Eric Church,13,https://www.billboard.com/charts/hot-100/2017-12-23,12/23/2017,70,Round Here Buzz,Round Here BuzzEric Church,1,68.0,68,11,"['contemporary country', 'country', 'country road', 'modern country rock']",52ioLaTnO2J7BWY8UN2n9D,,Mr. Misunderstood,0.0,214626.0,63.0,0.638,0.441,2.0,-9.064,1.0,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,4.0,12,23,2017,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2012-11-17,11/17/2012,72,Creepin',Creepin'Eric Church,1,74.0,72,11,"['contemporary country', 'country', 'country road', 'modern country rock']",2krJlC7MXXpOdPipgc0TaS,,Chief,0.0,232720.0,57.0,0.464,0.889,5.0,-5.042,1.0,0.0497,0.0389,0.0272,0.31,0.539,87.858,4.0,11,17,2012,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,85,Record Year,Record YearEric Church,3,,85,4,"['contemporary country', 'country', 'country road', 'modern country rock']",5fSPbm5lcwtqwXkeQQswW8,,Mr. Misunderstood,0.0,179346.0,68.0,0.589,0.641,5.0,-8.12,1.0,0.0838,0.205,0.0,0.0864,0.57,160.031,4.0,5,28,2016,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2011-03-26,3/26/2011,86,Homeboy,HomeboyEric Church,1,,86,1,"['contemporary country', 'country', 'country road', 'modern country rock']",29aSfWddeZJCfnrcMb20sy,,Chief,0.0,227226.0,58.0,0.558,0.673,6.0,-4.914,1.0,0.0291,0.015,0.000655,0.0758,0.445,139.985,4.0,3,26,2011,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2009-07-11,7/11/2009,90,Love Your Love The Most,Love Your Love The MostEric Church,1,,90,1,"['contemporary country', 'country', 'country road', 'modern country rock']",6HLciiLMPssno4lT4gbObT,,Carolina,0.0,170386.0,57.0,0.333,0.524,10.0,-6.788,1.0,0.0301,0.194,0.0,0.124,0.438,73.393,4.0,7,11,2009,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2016-01-16,1/16/2016,92,Mr. Misunderstood,Mr. MisunderstoodEric Church,1,,92,1,"['contemporary country', 'country', 'country road', 'modern country rock']",79dlQxvdsCDApoM8XChkpy,,Mr. Misunderstood,0.0,319240.0,60.0,0.385,0.808,7.0,-6.67,1.0,0.045,0.0629,0.0,0.33,0.546,129.22,4.0,1,16,2016,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2014-01-25,1/25/2014,95,Give Me Back My Hometown,Give Me Back My HometownEric Church,1,,95,1,"['contemporary country', 'country', 'country road', 'modern country rock']",3MykNWa65IP2VN1Qa6B9yK,,The Outsiders,0.0,252493.0,59.0,0.619,0.677,1.0,-7.789,1.0,0.0295,0.506,0.0592,0.0825,0.5,103.96,4.0,1,25,2014,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2014-02-15,2/15/2014,89,A Man Who Was Gonna Die Young,A Man Who Was Gonna Die YoungEric Church,1,,89,1,"['contemporary country', 'country', 'country road', 'modern country rock']",4tLNKzcRv95bWCtwNpH4w6,,The Outsiders,0.0,193786.0,48.0,0.498,0.0969,11.0,-16.482,1.0,0.0435,0.951,0.0,0.105,0.39,144.077,4.0,2,15,2014,Eric Church,male
Eric Church,13,http://www.billboard.com/charts/hot-100/2014-08-23,8/23/2014,96,Cold One,Cold OneEric Church,1,,96,1,"['contemporary country', 'country', 'country road', 'modern country rock']",1ffMmNQ42w7dIwyCDTKySb,,The Outsiders,0.0,205226.0,54.0,0.592,0.894,6.0,-5.757,1.0,0.0648,0.0773,0.00313,0.543,0.774,147.943,4.0,8,23,2014,Eric Church,male
